DATAFLOW,LAST UPDATE,freq,unit,nace_r2,na_item,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Information and communication,Real labour productivity per person,European Union - 27 countries (from 2020),2004,71.327,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Information and communication,Real labour productivity per person,European Union - 27 countries (from 2020),2005,72.016,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Information and communication,Real labour productivity per person,European Union - 27 countries (from 2020),2006,74.454,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Information and communication,Real labour productivity per person,European Union - 27 countries (from 2020),2007,78.697,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Information and communication,Real labour productivity per person,European Union - 27 countries (from 2020),2008,80.082,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Information and communication,Real labour productivity per person,European Union - 27 countries (from 2020),2009,79.446,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Information and communication,Real labour productivity per person,European Union - 27 countries (from 2020),2010,82.169,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Information and communication,Real labour productivity per person,European Union - 27 countries (from 2020),2011,85.240,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Information and communication,Real labour productivity per person,European Union - 27 countries (from 2020),2012,86.235,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Information and communication,Real labour productivity per person,European Union - 27 countries (from 2020),2013,87.623,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Information and communication,Real labour productivity per person,European Union - 27 countries (from 2020),2014,89.385,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Information and communication,Real labour productivity per person,European Union - 27 countries (from 2020),2015,91.188,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Information and communication,Real labour productivity per person,European Union - 27 countries (from 2020),2016,92.556,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Information and communication,Real labour productivity per person,European Union - 27 countries (from 2020),2017,94.943,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Information and communication,Real labour productivity per person,European Union - 27 countries (from 2020),2018,97.390,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Information and communication,Real labour productivity per person,European Union - 27 countries (from 2020),2019,100.176,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Information and communication,Real labour productivity per person,European Union - 27 countries (from 2020),2020,100.000,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Information and communication,Real labour productivity per person,European Union - 27 countries (from 2020),2021,106.178,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Information and communication,Real labour productivity per person,European Union - 27 countries (from 2020),2022,105.762,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Information and communication,Real labour productivity per person,European Union - 27 countries (from 2020),2023,105.508,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Information and communication,Real labour productivity per person,Finland,1980,24.064,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Information and communication,Real labour productivity per person,Finland,1981,24.296,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Information and communication,Real labour productivity per person,Finland,1982,25.770,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Information and communication,Real labour productivity per person,Finland,1983,26.770,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Information and communication,Real labour productivity per person,Finland,1984,27.234,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Information and communication,Real labour productivity per person,Finland,1985,27.309,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Information and communication,Real labour productivity per person,Finland,1986,28.933,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Information and communication,Real labour productivity per person,Finland,1987,30.236,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Information and communication,Real labour productivity per person,Finland,1988,31.520,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Information and communication,Real labour productivity per person,Finland,1989,33.097,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Information and communication,Real labour productivity per person,Finland,1990,34.441,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Information and communication,Real labour productivity per person,Finland,1991,34.499,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Information and communication,Real labour productivity per person,Finland,1992,36.575,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Information and communication,Real labour productivity per person,Finland,1993,38.384,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Information and communication,Real labour productivity per person,Finland,1994,41.377,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Information and communication,Real labour productivity per person,Finland,1995,43.139,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Information and communication,Real labour productivity per person,Finland,1996,45.387,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Information and communication,Real labour productivity per person,Finland,1997,49.506,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Information and communication,Real labour productivity per person,Finland,1998,53.685,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Information and communication,Real labour productivity per person,Finland,1999,55.861,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Information and communication,Real labour productivity per person,Finland,2000,57.597,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Information and communication,Real labour productivity per person,Finland,2001,59.748,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Information and communication,Real labour productivity per person,Finland,2002,60.657,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Information and communication,Real labour productivity per person,Finland,2003,61.168,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Information and communication,Real labour productivity per person,Finland,2004,69.195,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Information and communication,Real labour productivity per person,Finland,2005,68.839,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Information and communication,Real labour productivity per person,Finland,2006,69.382,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Information and communication,Real labour productivity per person,Finland,2007,77.304,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Information and communication,Real labour productivity per person,Finland,2008,76.714,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Information and communication,Real labour productivity per person,Finland,2009,77.766,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Information and communication,Real labour productivity per person,Finland,2010,80.985,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Information and communication,Real labour productivity per person,Finland,2011,85.075,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Information and communication,Real labour productivity per person,Finland,2012,89.045,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Information and communication,Real labour productivity per person,Finland,2013,89.439,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Information and communication,Real labour productivity per person,Finland,2014,93.717,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Information and communication,Real labour productivity per person,Finland,2015,94.792,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Information and communication,Real labour productivity per person,Finland,2016,96.167,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Information and communication,Real labour productivity per person,Finland,2017,96.491,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Information and communication,Real labour productivity per person,Finland,2018,95.173,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Information and communication,Real labour productivity per person,Finland,2019,96.835,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Information and communication,Real labour productivity per person,Finland,2020,100.000,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Information and communication,Real labour productivity per person,Finland,2021,105.074,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Information and communication,Real labour productivity per person,Finland,2022,101.563,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Information and communication,Real labour productivity per person,Finland,2023,99.370,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Information and communication,Real labour productivity per person,France,1978,41.137,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Information and communication,Real labour productivity per person,France,1979,40.776,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Information and communication,Real labour productivity per person,France,1980,42.472,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Information and communication,Real labour productivity per person,France,1981,43.561,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Information and communication,Real labour productivity per person,France,1982,44.148,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Information and communication,Real labour productivity per person,France,1983,43.917,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Information and communication,Real labour productivity per person,France,1984,44.348,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Information and communication,Real labour productivity per person,France,1985,45.729,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Information and communication,Real labour productivity per person,France,1986,48.502,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Information and communication,Real labour productivity per person,France,1987,48.950,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Information and communication,Real labour productivity per person,France,1988,50.338,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Information and communication,Real labour productivity per person,France,1989,52.154,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Information and communication,Real labour productivity per person,France,1990,52.868,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Information and communication,Real labour productivity per person,France,1991,52.657,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Information and communication,Real labour productivity per person,France,1992,52.203,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Information and communication,Real labour productivity per person,France,1993,51.327,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Information and communication,Real labour productivity per person,France,1994,52.154,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Information and communication,Real labour productivity per person,France,1995,52.423,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Information and communication,Real labour productivity per person,France,1996,52.947,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Information and communication,Real labour productivity per person,France,1997,57.284,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Information and communication,Real labour productivity per person,France,1998,58.850,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Information and communication,Real labour productivity per person,France,1999,59.894,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Information and communication,Real labour productivity per person,France,2000,58.737,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Information and communication,Real labour productivity per person,France,2001,60.427,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Information and communication,Real labour productivity per person,France,2002,65.981,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Information and communication,Real labour productivity per person,France,2003,70.361,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Information and communication,Real labour productivity per person,France,2004,75.027,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Information and communication,Real labour productivity per person,France,2005,77.110,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Information and communication,Real labour productivity per person,France,2006,82.248,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Information and communication,Real labour productivity per person,France,2007,84.011,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Information and communication,Real labour productivity per person,France,2008,84.754,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Information and communication,Real labour productivity per person,France,2009,81.621,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Information and communication,Real labour productivity per person,France,2010,84.873,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Information and communication,Real labour productivity per person,France,2011,88.829,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Information and communication,Real labour productivity per person,France,2012,90.684,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Information and communication,Real labour productivity per person,France,2013,89.893,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Information and communication,Real labour productivity per person,France,2014,92.364,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Information and communication,Real labour productivity per person,France,2015,93.526,
