DATAFLOW,LAST UPDATE,freq,currency,unit,sizeclas,nace_r2,lcstruct,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Accommodation and food service activities,Wages and salaries (total),France,2016,12219113484,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Accommodation and food service activities,Wages and salaries (total),France,2020,9677036790,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Accommodation and food service activities,Wages and salaries (total),Croatia,2008,646230912,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Accommodation and food service activities,Wages and salaries (total),Croatia,2012,677810538,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Accommodation and food service activities,Wages and salaries (total),Croatia,2016,945379688,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Accommodation and food service activities,Wages and salaries (total),Croatia,2020,804085371,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Accommodation and food service activities,Wages and salaries (total),Hungary,2008,634594346,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Accommodation and food service activities,Wages and salaries (total),Hungary,2012,632172767,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Accommodation and food service activities,Wages and salaries (total),Hungary,2016,808873469,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Accommodation and food service activities,Wages and salaries (total),Hungary,2020,978462557,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Accommodation and food service activities,Wages and salaries (total),Ireland,2008,1984422118,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Accommodation and food service activities,Wages and salaries (total),Ireland,2012,1620196528,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Accommodation and food service activities,Wages and salaries (total),Ireland,2016,2100192882,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Accommodation and food service activities,Wages and salaries (total),Ireland,2020,1655276389,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Accommodation and food service activities,Wages and salaries (total),Iceland,2008,,c
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Accommodation and food service activities,Wages and salaries (total),Iceland,2012,,c
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Accommodation and food service activities,Wages and salaries (total),Iceland,2016,,c
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Accommodation and food service activities,Wages and salaries (total),Iceland,2020,150994514,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Accommodation and food service activities,Wages and salaries (total),Italy,2008,6364604656,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Accommodation and food service activities,Wages and salaries (total),Italy,2012,7420084359,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Accommodation and food service activities,Wages and salaries (total),Italy,2016,8247591100,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Accommodation and food service activities,Wages and salaries (total),Italy,2020,5764518648,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Accommodation and food service activities,Wages and salaries (total),Lithuania,2008,715370593,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Accommodation and food service activities,Wages and salaries (total),Lithuania,2012,525699373,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Accommodation and food service activities,Wages and salaries (total),Lithuania,2016,261594601,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Accommodation and food service activities,Wages and salaries (total),Lithuania,2020,362083777,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Accommodation and food service activities,Wages and salaries (total),Luxembourg,2008,185673620,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Accommodation and food service activities,Wages and salaries (total),Luxembourg,2012,279418981,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Accommodation and food service activities,Wages and salaries (total),Luxembourg,2016,316191174,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Accommodation and food service activities,Wages and salaries (total),Luxembourg,2020,297267212,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Accommodation and food service activities,Wages and salaries (total),Latvia,2008,117969505,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Accommodation and food service activities,Wages and salaries (total),Latvia,2012,91319445,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Accommodation and food service activities,Wages and salaries (total),Latvia,2016,218891926,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Accommodation and food service activities,Wages and salaries (total),Latvia,2020,172303300,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Accommodation and food service activities,Wages and salaries (total),Montenegro,2012,121108219,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Accommodation and food service activities,Wages and salaries (total),Montenegro,2016,89692052,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Accommodation and food service activities,Wages and salaries (total),North Macedonia,2012,82530165,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Accommodation and food service activities,Wages and salaries (total),North Macedonia,2016,97945631,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Accommodation and food service activities,Wages and salaries (total),Malta,2008,226071915,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Accommodation and food service activities,Wages and salaries (total),Malta,2012,190158695,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Accommodation and food service activities,Wages and salaries (total),Malta,2016,262306997,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Accommodation and food service activities,Wages and salaries (total),Malta,2020,236908609,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Accommodation and food service activities,Wages and salaries (total),Netherlands,2008,2746040148,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Accommodation and food service activities,Wages and salaries (total),Netherlands,2012,3187503907,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Accommodation and food service activities,Wages and salaries (total),Netherlands,2016,3803980271,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Accommodation and food service activities,Wages and salaries (total),Netherlands,2020,4157302175,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Accommodation and food service activities,Wages and salaries (total),Norway,2008,1158198158,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Accommodation and food service activities,Wages and salaries (total),Norway,2012,1230385553,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Accommodation and food service activities,Wages and salaries (total),Norway,2016,1428906780,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Accommodation and food service activities,Wages and salaries (total),Norway,2020,1344074994,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Accommodation and food service activities,Wages and salaries (total),Poland,2008,1306816933,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Accommodation and food service activities,Wages and salaries (total),Poland,2012,1426249953,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Accommodation and food service activities,Wages and salaries (total),Poland,2016,1457254837,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Accommodation and food service activities,Wages and salaries (total),Poland,2020,2252868802,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Accommodation and food service activities,Wages and salaries (total),Portugal,2008,1749865107,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Accommodation and food service activities,Wages and salaries (total),Portugal,2012,1471466521,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Accommodation and food service activities,Wages and salaries (total),Portugal,2016,1891028065,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Accommodation and food service activities,Wages and salaries (total),Portugal,2020,2080597316,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Accommodation and food service activities,Wages and salaries (total),Romania,2008,524158740,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Accommodation and food service activities,Wages and salaries (total),Romania,2012,551816116,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Accommodation and food service activities,Wages and salaries (total),Romania,2016,1041656320,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Accommodation and food service activities,Wages and salaries (total),Romania,2020,1368332957,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Accommodation and food service activities,Wages and salaries (total),Serbia,2012,246601178,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Accommodation and food service activities,Wages and salaries (total),Serbia,2016,238104932,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Accommodation and food service activities,Wages and salaries (total),Serbia,2020,580231787,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Accommodation and food service activities,Wages and salaries (total),Sweden,2008,1148818429,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Accommodation and food service activities,Wages and salaries (total),Sweden,2012,1646397958,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Accommodation and food service activities,Wages and salaries (total),Sweden,2016,1834966333,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Accommodation and food service activities,Wages and salaries (total),Sweden,2020,1913302487,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Accommodation and food service activities,Wages and salaries (total),Slovenia,2008,355102948,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Accommodation and food service activities,Wages and salaries (total),Slovenia,2012,338688752,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Accommodation and food service activities,Wages and salaries (total),Slovenia,2016,331306336,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Accommodation and food service activities,Wages and salaries (total),Slovenia,2020,402290552,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Accommodation and food service activities,Wages and salaries (total),Slovakia,2008,199079688,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Accommodation and food service activities,Wages and salaries (total),Slovakia,2012,171610500,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Accommodation and food service activities,Wages and salaries (total),Slovakia,2016,359568166,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Accommodation and food service activities,Wages and salaries (total),Slovakia,2020,285923406,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Accommodation and food service activities,Wages and salaries (total),Türkiye,2012,6878063106,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Accommodation and food service activities,Wages and salaries (total),Türkiye,2016,10719674223,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Accommodation and food service activities,Wages and salaries (total),Türkiye,2020,5533658038,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Accommodation and food service activities,Wages and salaries (total),United Kingdom,2008,23595478992,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Accommodation and food service activities,Wages and salaries (total),United Kingdom,2012,22119491806,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Accommodation and food service activities,Wages and salaries (total),United Kingdom,2016,27700342053,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Information and communication,Wages and salaries (total),Albania,2012,112204440,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Information and communication,Wages and salaries (total),Albania,2016,191500557,
